"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","family_selection_reason","1","metric_id"
"2025-11-14",0.24999999999246336,0.1443375552826017,Inf,0.0806303619665584,0.7751422475587258,"No-take","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2015-12-10",0.14941158291600865,0.11413210707075462,Inf,0.03343264864732271,0.6677251732268905,"Fished","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2016-12-06",0.2241168266728777,0.14469738201102245,Inf,0.0632280866906259,0.794399366276688,"Fished","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2018-12-11",0.15825753908387968,0.1213308639107083,Inf,0.035218925901516054,0.7111360734544033,"Fished","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-02-27",0.8964671206721154,0.3661746397482531,Inf,0.40257712087685954,1.9962716626710015,"Fished","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-12-10",0.14941057226947657,0.1141316575946833,Inf,0.03343228105098981,0.6677234817404589,"Fished","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2015-12-10",0.24619597443623573,0.15781621066921378,Inf,0.07008819652859212,0.8648026462470195,"No-take","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2016-12-06",0.15031700123324038,0.1151847948757938,Inf,0.033477270865584274,0.674941543188414,"No-take","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2018-12-11",0.07515785863954728,0.0783659807826915,Inf,0.009737314908508715,0.5801089692956518,"No-take","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-02-27",0.3223297096923724,0.18828250038212035,Inf,0.10258594308441914,1.0127746416960022,"No-take","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2025-12-10",0.07515905674387034,0.0783666554930479,Inf,0.009737616025160179,0.5801095253738348,"No-take","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"sharks_rays"
"2016-04-19",0.4166664876752385,0.18633894260760128,Inf,0.17342816101396172,1.0010540441447868,"Fished","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2017-06-02",1.2499999927514132,0.32274858458235134,Inf,0.7535823786465444,2.073429562783604,"Fished","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2018-06-26",0.45454540146096045,0.2032788782761689,Inf,0.18919444258192378,1.0920591491467309,"Fished","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2019-06-06",0.5000000522650856,0.20412413893876183,Inf,0.22463039557935835,1.1129395539739737,"Fished","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2021-05-20",0.500000131858247,0.20412415518564822,Inf,0.22463044564338736,1.1129396602593786,"Fished","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2025-04-09",1.8750000664455084,0.4841228870083998,Inf,1.1303736261959227,3.1101444404730945,"Fished","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2026-03-01",0.41666669583512844,0.18633898915356029,Inf,0.17342828562770815,1.0010543250761745,"Fished","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2016-04-19",0.5833334165119173,0.2204792733321742,Inf,0.278094860592914,1.2236036081140595,"No-take","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2017-06-02",1.1818181470209879,0.32777735674007985,Inf,0.6862302190812354,2.035314233899661,"No-take","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2018-06-26",1.0000000206505641,0.28867511367920556,Inf,0.5679097329745202,1.7608432876532416,"No-take","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2019-06-06",1.1666665722693839,0.31180474383874013,Inf,0.6909610754304631,1.9698807056574534,"No-take","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2021-05-20",0.5454544839751665,0.2226808546504338,Inf,0.24505126610176492,1.2141157188106948,"No-take","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2025-04-09",1.3750000338243165,0.4145780697401315,Inf,0.7614752836449503,2.4828449900133656,"No-take","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2026-03-01",0.4999999957059636,0.20412412739368038,Inf,0.22463036000371947,1.112939478447277,"No-take","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2017-11-28",0.1473248591081362,0.09507155291719957,Inf,0.04158908616353273,0.5218824483396272,"Not modelled by Status","2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2018-11-27",0.2608014172414667,0.29052386510335215,Inf,0.029383296697863763,2.3148314477627228,"Not modelled by Status","2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2021-11-23",1.0627217428744011,0.6854793371502542,Inf,0.30017567607088647,3.762388470514521,"Not modelled by Status","2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2026-01-23",0.3901438692725612,0.1620064018009963,Inf,0.17288813062773348,0.8804088411292507,"Not modelled by Status","2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2017-04-12",0.75461135429878,0.3155410101188673,Inf,0.33250111276824296,1.7125906475794075,"Not modelled by Status","2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2017-11-23",1.0564642014093724,0.404058075634544,Inf,0.49923152923885766,2.2356693107128174,"Not modelled by Status","2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2018-04-24",0.6036898845389921,0.2698767912061873,Inf,0.2513553636397309,1.4499053110203677,"Not modelled by Status","2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2018-11-29",0.9055381206983346,0.3601522134449833,Inf,0.4153032821283106,1.974458963665324,"Not modelled by Status","2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2019-10-22",0.7546064675474571,0.31553953979827914,Inf,0.33249846462607435,1.7125821062206399,"Not modelled by Status","2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2020-10-28",0.6791486182233337,0.29287067199780814,Inf,0.29167513565729575,1.5813581250086457,"Not modelled by Status","2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"sharks_rays"
"2014-09-03",4.746697023368409,1.6763203607513613,Inf,2.375665704679668,9.48413431539291,"Not modelled by Status","2014-09-03","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2015-12-10",2.7981202567610226,0.9951031303930025,Inf,1.393642081782237,5.617996954629677,"Not modelled by Status","2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-02-12",7.302745449251614,2.627175958512512,Inf,3.6079861298773923,14.781124199714553,"Not modelled by Status","2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-11-19",3.7385092016212464,1.3860534759460594,Inf,1.8076536022131116,7.73181932284778,"Not modelled by Status","2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2019-12-07",7.482010122215393,2.6597992242086157,Inf,3.727541115679194,15.018070554195193,"Not modelled by Status","2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2020-11-26",4.460160472917234,1.6418061937060222,Inf,2.167799766370047,9.176600049867114,"Not modelled by Status","2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2021-11-22",4.595475840752021,1.8171146020376048,Inf,2.1171598219816623,9.974871988251065,"Not modelled by Status","2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-02-06",2.9083328103293993,1.0046177668971725,Inf,1.4778004298753167,5.723641409653768,"Not modelled by Status","2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2026-02-21",2.2726089142091555,0.7540014493793609,Inf,1.186082318629094,4.354462751719017,"Not modelled by Status","2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-05-24",0.8051558345368809,0.2910554108448447,Inf,0.39644184767862845,1.6352358402241618,"Fished","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2017-04-05",0.16103135525781986,0.1173071715146616,Inf,0.03862176974265998,0.6714114228568814,"Fished","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2018-03-28",0.08051501958124792,0.08174089270117535,Inf,0.011008178888041299,0.5888956242536324,"Fished","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2026-03-24",0.08051580236621371,0.08174130187760545,Inf,0.011008389222213883,0.5888958229777634,"Fished","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2016-05-24",0.3391986826690731,0.1829852014916856,Inf,0.11783173213321371,0.9764411015732097,"No-take","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2017-04-05",0.5589194878242099,0.23522639774217524,Inf,0.24497020650363888,1.2752203556845052,"No-take","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2018-03-28",0.31938225085718985,0.17028368128291096,Inf,0.11232573201031774,0.9081180272498485,"No-take","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2026-03-24",0.39922876769471,0.19323048512049476,Inf,0.15460810645342818,1.0308877885587908,"No-take","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2021-10-11",0.20833333102515544,0.09316949088001986,Inf,0.08671413263563994,0.5005271401192362,"Not modelled by Status","2021-10-11","Pre-bloom","Boston Bay","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2024-03-25",0.7391304298823528,0.1792654473208637,Inf,0.45948823896030994,1.188961427204803,"Not modelled by Status","2024-03-25","Pre-bloom","Boston Bay","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2024-11-14",0.4166666611146628,0.13176155764139957,Inf,0.2241894698757448,0.774394562691387,"Not modelled by Status","2024-11-14","Pre-bloom","Boston Bay","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2025-11-11",0.2727272708941717,0.11134043335112408,Inf,0.12252565112270433,0.6070578985529674,"Not modelled by Status","2025-11-11","Bloom","Boston Bay","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2017-01-12",2.747420845190727,0.48916978528572724,Inf,1.9380786015522322,3.8947446685304614,"Fished","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2026-03-10",1.665109669745615,0.3774933095951089,Inf,1.067748166427831,2.5966705441003914,"Fished","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2017-01-12",2.913737179853213,0.5048491875504664,Inf,2.0747548564229485,4.091984326233217,"No-take","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2026-03-10",2.330955853114518,0.44939486859259264,Inf,1.597450065085105,3.40126762515069,"No-take","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2015-12-10",5.219479092104514,0.6481659252826631,Inf,4.091882542753651,6.6578064517421085,"Not modelled by Status","2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-12-06",4.220818552553269,0.5246851102768844,Inf,3.308146972068107,5.385283484681616,"Not modelled by Status","2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2017-12-05",6.515399602677424,0.7147373304678197,Inf,5.254900652446441,8.078255858710888,"Not modelled by Status","2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2018-12-11",6.763208462202121,0.7421098354755251,Inf,5.4544701800912705,8.385963657873912,"Not modelled by Status","2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2020-12-04",6.926945660422602,0.7481124313913281,Inf,5.6054661129746215,8.559961868538505,"Not modelled by Status","2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-02-06",9.806081216255249,2.142609082311835,Inf,6.390129441383803,15.048087789434579,"Not modelled by Status","2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-02-20",9.862629235013445,0.9919119582488272,Inf,8.098134928612705,12.011587394482389,"Not modelled by Status","2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-12-17",6.311629781051951,0.6982138950690606,Inf,5.081345377285173,7.839787996136089,"Not modelled by Status","2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2015-11-15",7.527443393619415,1.5042102932337933,Inf,5.088054437216346,11.13635963280777,"Fished","2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-12-04",5.771185397199404,1.2283776283659948,Inf,3.802678480373281,8.758716010504832,"Fished","2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2015-11-15",6.5005920882169645,1.3285984667913777,Inf,4.354951946404236,9.703367113448868,"No-take","2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-12-04",4.896918009339384,1.0780403555391789,Inf,3.180779905349926,7.538970536710024,"No-take","2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2017-01-12",0.3750000000057216,0.21650633290559848,Inf,0.1209455429731136,1.1627133712199083,"Fished","2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2026-02-16",0.625000000006205,0.2795084738965264,Inf,0.2601424022952339,1.5015814283303135,"Fished","2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2017-01-12",3.31149567020819e-10,6.433791792852032e-6,Inf,2.220446049250313e-16,NA,"No-take","2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2026-02-16",0.5000000000014989,0.20412410830777447,Inf,0.22463038028348595,1.11293939709311,"No-take","2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2016-01-19",7.166646780819126,2.5811871667844217,Inf,3.5378677252405177,14.517452338479792,"Not modelled by Status","2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2019-02-16",6.0000290507406335,1.6235953679290278,Inf,3.530368081213267,10.197335739949093,"Not modelled by Status","2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2020-04-10",4.999996299297663,1.3219186339887001,Inf,2.978006765670232,8.394864404333825,"Not modelled by Status","2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
