"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2026-03-06",1.138772162422669,0.17301147422536897,Inf,0.799675904028766,1.477868420816572,"2026-03-06","Bloom","O'Sullivan","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2014-09-03",0.6166586599036027,0.0779713051785628,Inf,0.46383770992603823,0.7694796098811671,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2016-03-11",0.7903369193609341,0.08300679302031752,Inf,0.627646594568941,0.9530272441529272,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2016-11-03",0.3685232005194731,0.10761062461796776,Inf,0.15761025191439704,0.5794361491245492,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2025-10-13",0.15082564095873527,0.09003350802252491,Inf,-0.025636792167211542,0.3272880740846821,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2017-02-03",2.1275247405185826,0.13244427654480104,10,1.832420502225897,2.422628978811268,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","1","Intercept-only fixed effect used",0,"overall","shannon_diversity"
"2017-02-03",1.6570290700975336,0.10142029893571441,Inf,1.4582489368822475,1.8558092033128197,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2025-11-14",1.7522922488201174,0.10142029893571605,Inf,1.553512115604828,1.9510723820354068,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2015-04-28",0.5090528653845736,0.17982293640533917,28,0.1407022781932848,0.8774034525758625,"2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2015-10-09",1.6093474220635038,0.164155131043388,28,1.2730908792718936,1.945603964855114,"2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2021-10-12",1.6258687632418667,0.20104815485824198,28,1.2140402869854876,2.0376972394982458,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2022-12-01",1.9080153176874899,0.20104815485839256,28,1.4961868414308022,2.3198437939441776,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2023-12-01",1.2717049418278237,0.20104815485797875,28,0.8598764655719837,1.6835334180836636,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2024-12-19",1.8825634999076022,0.20104815485798547,28,1.4707350236517485,2.294391976163456,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2025-02-04",1.5450489196772395,0.2010481548580742,28,1.1332204434212039,1.956877395933275,"2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2025-11-13",1.6231681003738687,0.16415513104338086,28,1.2869115575822732,1.9594246431654643,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2015-12-10",1.8491435429413157,0.07603186644169625,Inf,1.7001238230382314,1.9981632628444,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2016-12-06",1.764431765300477,0.07274907408255121,Inf,1.6218462001900404,1.9070173304109137,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2017-12-05",1.7571388418751186,0.07597171498248179,Inf,1.6082370166657123,1.906040667084525,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2018-12-11",1.8214005222617806,0.0742455371601182,Inf,1.6758819434151186,1.9669191011084426,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2021-01-21",2.119367093879483,0.07274907408256863,Inf,1.976781528769012,2.2619526589899537,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2025-02-27",2.12393130376032,0.07423741289219236,Inf,1.9784286481861932,2.2694339593344464,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2025-12-10",1.7326591383173606,0.07274907408254633,Inf,1.5900735732069335,1.8752447034277877,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2016-01-20",2.187888863590455,0.09140669175285769,Inf,2.0087350398089,2.3670426873720105,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2016-12-06",1.9202645871313562,0.08931455009021955,Inf,1.7452112856591273,2.095317888603585,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2017-12-05",2.09844325609685,0.14962969887765382,Inf,1.8051744352790753,2.391712076914625,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2018-01-17",1.9273927762877774,0.10647703223693145,Inf,1.7187016279226814,2.136083924652873,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2019-01-22",2.024865898166362,0.08748410297051842,Inf,1.8534002071243523,2.1963315892083717,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2021-01-21",1.9627081107951165,0.08748410297051262,Inf,1.7912424197531183,2.1341738018371146,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2025-04-02",2.050837416566193,0.0892806932064746,Inf,1.8758504733667332,2.225824359765653,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2026-01-27",2.0309507430208154,0.08928069333678045,Inf,1.8559637995659606,2.20593768647567,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2016-04-19",1.7525880179533124,0.13325202354548366,Inf,1.4914188509370812,2.0137571849695437,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2017-06-02",1.918765181147014,0.13456869769281601,Inf,1.6550153802226366,2.1825149820713916,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2018-06-26",1.9468450869809173,0.13456798320596614,Inf,1.683096686425033,2.210593487536802,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2019-06-06",2.0734874548432165,0.1332520235454811,Inf,1.8123182878269903,2.334656621859443,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2021-05-20",1.8192673132135448,0.13456739418627225,Inf,1.5555200671150466,2.0830145593120433,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2025-04-09",1.5031459704112764,0.14882010621219896,Inf,1.211463922059941,1.7948280187626118,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2025-12-02",1.217816038701307,0.13325202354548138,Inf,0.9566468716850803,1.478985205717534,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2026-03-01",1.5098422881452838,0.13325202354547844,Inf,1.248673121129063,1.7710114551615046,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct * Status","Full date x Status interaction used",0,NA,"shannon_diversity"
"2017-11-28",1.3284140011624859,0.2192303258863371,Inf,0.8987304581062862,1.7580975442186855,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2018-11-27",1.4132003759350587,0.28719328594358395,Inf,0.8503118788839209,1.9760888729861965,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2021-11-23",1.7906430017762833,0.26581992851485375,Inf,1.2696455155141584,2.3116404880384085,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2025-10-30",1.6678023846642853,0.21386028203664384,Inf,1.2486439341488853,2.0869608351796853,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2026-01-23",1.5041409224471298,0.21386028159472845,Inf,1.084982472797868,1.9232993720963916,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"shannon_diversity"
"2017-04-12",1.51043574726492,0.15923513630370104,Inf,1.1983406150363396,1.8225308794935002,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2017-11-23",1.5220913546169208,0.15923513630339925,Inf,1.2099962223889318,1.8341864868449098,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2018-04-24",1.3995938632237297,0.15923513630340225,Inf,1.087498730995735,1.7116889954517245,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2018-11-29",1.5662997671271608,0.15923513630340005,Inf,1.2542046348991702,1.8783948993551514,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2019-10-22",1.3724834469783531,0.15923513630339606,Inf,1.0603883147503703,1.684578579206336,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2020-10-28",1.5297954072090325,0.15923513630340436,Inf,1.2177002749810335,1.8418905394370315,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2025-10-24",0.42880406850885366,0.15923513630342648,Inf,0.11670893628081136,0.740899200736896,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian (identity link)","gaussian","identity","Gaussian identity model was specified for Shannon diversity","start_date_fct","Date-only fixed effect used",0,NA,"shannon_diversity"
"2015-12-10",5.841660717390597,1.5144886008826386,Inf,3.5144452639985637,9.7099250020126,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-02-21",4.536050886479606,1.0880383858113536,Inf,2.834684531009217,7.258570546263553,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-05-24",1.6208865025997554,0.3594986712290955,Inf,1.0494540598669402,2.5034664734568546,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-04-05",1.9148543306894978,0.41940127473358796,Inf,1.2465255589723825,2.94150976798508,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2018-03-28",1.443137036002944,0.32774103237129143,Inf,0.9246917478655099,2.252258127630949,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-03-24",2.0564937815928714,0.39979320667378815,Inf,1.4049127180135794,3.0102700470316837,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-01-12",2.1896883517710592,0.47997459949496546,Inf,1.4249542054352573,3.3648345045708252,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-03-10",3.2081246547670594,0.6876959529889843,Inf,2.107594458537451,4.883322670940387,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2015-12-10",6.805882450640827,1.2088705200062504,Inf,4.804993617714444,9.639978659112876,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-12-06",5.966576932951358,0.8524934036430836,Inf,4.509279478259623,7.894840066681169,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-12-05",9.306633758550591,1.5142381413249484,Inf,6.765465231932827,12.802287639729535,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2018-12-11",6.1226332238168615,0.9944649966877305,Inf,4.453304055543585,8.417713483255593,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2020-12-04",11.997515474267201,1.5323940153193834,Inf,9.340514442383805,15.41032653427874,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-02-20",16.467742241109125,2.125596162623343,Inf,12.786864618676402,21.208211911739227,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-12-17",10.393333507365703,1.3680750035715745,Inf,8.029918957902447,13.452362590661528,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2015-11-15",10.590199994589572,2.030079850343039,Inf,7.273337966434992,15.419651395681827,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-12-04",9.467152579225887,1.8920812511553557,Inf,6.398827192467033,14.006782065290965,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-01-12",0.6998542112817532,0.2680345014338225,Inf,0.330376493976791,1.4825386369140812,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.005, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-02-16",6.220166897078405,1.1512312299190872,Inf,4.3277411905475285,8.940108597994747,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.005, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-11-10",36.090908882207046,2.677841342548781,Inf,31.206216680592632,41.74019930951254,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.459, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2026-04-08",41.416666022178575,2.8543062909822132,Inf,36.18370251207052,47.406431771885735,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.459, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2020-10-13",1.87908162666177,1.6704345208794251,Inf,0.3290476176967893,10.730810891059365,"2020-10-13","Pre-bloom","Glenelg","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.446, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2021-10-25",1.4160689136943145,1.201537846028296,Inf,0.2684342035210469,7.470177578075187,"2021-10-25","Pre-bloom","Glenelg","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.446, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2022-12-02",0.8370861384385325,0.7228667336888738,Inf,0.15406856659509105,4.548060767044614,"2022-12-02","Pre-bloom","Glenelg","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.446, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2023-11-23",1.8497662897784182,1.5662471546816588,Inf,0.3518693903155879,9.724163058718425,"2023-11-23","Pre-bloom","Glenelg","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.446, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2026-03-20",0.6397010670322313,0.5614597118151874,Inf,0.114521057822951,3.573294404901704,"2026-03-20","Bloom","Glenelg","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.446, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
